product_group,automated_status,month_of_send,year_of_send,automated_projects,delivery_label,campaign_code,number_of_sends,delivery_channel,automated_sends,manual_sends,total_broadcast_sends
product 1,Manual,6,2021,Campaign_907,Campaign_907_WK53,UA68,1,Android channel,0,1,1
product 2,Manual,6,2021,Campaign N,Campaign N_KC31,AC95,1,Web Message,0,1,1
product 1,Manual,9,2021,Campaign_416,Campaign_416_DE18,ZG50,1,iOS channel,0,1,1
product 5,Manual,3,2021,Campaign_426,Campaign_426_CU25,OW10,1,Email,0,1,1
product 5,Manual,5,2021,Campaign_856,Campaign_856_NF85,MC34,1,Email,0,1,1
product 1,Manual,8,2021,Campaign_656,Campaign_656_LI61,AN98,1,Android channel,0,1,1
product 1,Manual,7,2021,Campaign_37,Campaign_37_BX89,LB17,1,Android channel,0,1,1
product 5,Manual,7,2021,Campaign BV,Campaign BV_AW30,PB78,1,Mobile (SMS),0,1,1
product 5,Manual,9,2021,Campaign AM,Campaign AM_DI69,FT59,1,Email,0,1,1
product 1,Manual,8,2021,Campaign_857,Campaign_857_IF57,AY11,1,iOS channel,0,1,1
product 5,Manual,1,2021,Campaign_366,Campaign_366_VP48,FR27,1,iOS channel,0,1,1
product 1,Manual,5,2021,Campaign H,Campaign H_DD74,SG36,1,Android channel,0,1,1
product 1,Manual,7,2021,Campaign_829,Campaign_829_WG85,EN75,1,Email,0,1,1
product 5,Manual,8,2021,Campaign_850,Campaign_850_FH61,VR69,1,Email,0,1,1
product 5,Manual,1,2021,Campaign BV,Campaign BV_YE34,BR21,1,Email,0,1,1
product 1,Manual,7,2021,Campaign_215,Campaign_215_SA92,YD23,1,iOS channel,0,1,1
product 5,Manual,4,2021,Campaign_150,Campaign_150_OI35,ZS54,1,Mobile (SMS),0,1,1
product 1,Manual,3,2021,Campaign_428,Campaign_428_KV42,YR12,1,iOS channel,0,1,1
product 1,Manual,8,2021,Campaign_161,Campaign_161_IT56,BG36,1,Email,0,1,1
product 2,Manual,9,2021,Campaign_178,Campaign_178_IP73,BZ45,1,Email,0,1,1
product 2,Manual,7,2021,Campaign_76,Campaign_76_LI70,DA70,1,Android channel,0,1,1
product 1,Manual,6,2021,Campaign_347,Campaign_347_WR38,PB31,1,Android channel,0,1,1
product 1,Manual,6,2021,Campaign_682,Campaign_682_PW49,KN28,1,iOS channel,0,1,1
product 1,Manual,8,2021,Campaign K,Campaign K_FQ77,HH28,1,Email,0,1,1
product 1,Manual,5,2021,Campaign_702,Campaign_702_NL30,SP57,1,Android channel,0,1,1
product 1,Manual,7,2021,Campaign_577,Campaign_577_YJ27,GO45,1,Android channel,0,1,1
product 1,Manual,8,2021,Campaign_923,Campaign_923_PJ73,LE44,1,Android channel,0,1,1
product 5,Manual,6,2021,Campaign BL,Campaign BL_PY69,CW84,1,Email,0,1,1
product 1,Manual,6,2021,Campaign_899,Campaign_899_YA95,UH74,1,Android channel,0,1,1
product 5,Manual,6,2021,Campaign_205,Campaign_205_VB35,RZ39,1,Email,0,1,1
product 5,Manual,3,2021,Campaign AY,Campaign AY_PJ87,VD47,1,Email,0,1,1
product 5,Manual,8,2021,Campaign_15,Campaign_15_LO62,PZ24,1,Email,0,1,1
product 5,Manual,4,2021,Campaign K,Campaign K_RT68,OI51,1,Email,0,1,1
product 5,Manual,4,2021,Campaign_7,Campaign_7_SL14,VJ63,1,Email,0,1,1
product 5,Manual,4,2021,Campaign AZ,Campaign AZ_DT83,HK90,1,Email,0,1,1
product 1,Manual,8,2021,Campaign_263,Campaign_263_EG56,BI76,1,Android channel,0,1,1
product 2,Manual,6,2021,Campaign BR,Campaign BR_UU77,TX97,1,iOS channel,0,1,1
product 1,Manual,6,2021,Campaign_787,Campaign_787_CH15,BG31,1,iOS channel,0,1,1
product 1,Manual,1,2021,Campaign C,Campaign C_YS51,ZJ93,1,Email,0,1,1
product 5,Manual,4,2021,Campaign_953,Campaign_953_GN98,LP52,1,Email,0,1,1
product 1,Manual,9,2021,Campaign BR,Campaign BR_QA76,DH95,1,Android channel,0,1,1
product 5,Manual,7,2021,Campaign_278,Campaign_278_CO92,QR96,1,Email,0,1,1
product 2,Manual,7,2021,Campaign_235,Campaign_235_BI63,UP95,1,Android channel,0,1,1
product 1,Manual,9,2021,Campaign_694,Campaign_694_AY80,UC50,1,Android channel,0,1,1
product 2,Manual,3,2021,Campaign S,Campaign S_HZ74,RQ65,1,Mobile (SMS),0,1,1
product 1,Manual,9,2021,Campaign BR,Campaign BR_FM31,UZ79,1,Android channel,0,1,1
product 1,Manual,7,2021,Campaign_640,Campaign_640_QP63,SQ25,1,Email,0,1,1
product 1,Manual,6,2021,Campaign_682,Campaign_682_TM86,EA16,1,Android channel,0,1,1
product 5,Manual,1,2021,Campaign AR,Campaign AR_DK31,ND14,1,Email,0,1,1
product 5,Manual,3,2021,Campaign X,Campaign X_GV40,DU99,1,Mobile (SMS),0,1,1
product 1,Manual,8,2021,Campaign_502,Campaign_502_FH76,MP93,1,iOS channel,0,1,1
product 1,Manual,1,2021,Campaign_148,Campaign_148_OQ20,HD47,1,Android channel,0,1,1
product 2,Manual,2,2021,Campaign K,Campaign K_UD97,EC69,1,Email,0,1,1
product 5,Manual,9,2021,Campaign_491,Campaign_491_RQ67,ZZ55,1,Email,0,1,1
product 5,Manual,8,2021,Campaign_702,Campaign_702_XB81,QH26,1,Email,0,1,1
product 5,Manual,5,2021,Campaign AY,Campaign AY_NG50,AJ85,1,Email,0,1,1
product 5,Manual,3,2021,Campaign_28,Campaign_28_CN10,CD73,1,Email,0,1,1
product 1,Manual,5,2021,Campaign_288,Campaign_288_IM54,ON89,1,Email,0,1,1
product 4,Manual,5,2021,Campaign_425,Campaign_425_BO57,NF13,1,Email,0,1,1
product 1,Manual,5,2021,Campaign BR,Campaign BR_AR79,FA23,1,Android channel,0,1,1
product 5,Manual,2,2021,Campaign Z,Campaign Z_FE52,PG82,1,Email,0,1,1
product 1,Manual,4,2021,Campaign BR,Campaign BR_EW69,KP83,1,iOS channel,0,1,1
product 5,Manual,1,2021,Campaign AY,Campaign AY_OZ79,WB77,1,Email,0,1,1
product 1,Manual,5,2021,Campaign_853,Campaign_853_DZ64,UC38,1,iOS channel,0,1,1
product 1,Manual,7,2021,Campaign_38,Campaign_38_WU84,YJ17,1,Android channel,0,1,1
product 1,Manual,1,2021,Campaign_7,Campaign_7_QB29,WX45,1,Android channel,0,1,1
product 5,Manual,9,2021,Campaign_466,Campaign_466_QY58,CV70,1,Email,0,1,1
product 5,Manual,7,2021,Campaign_759,Campaign_759_XV59,FW17,1,Email,0,1,1
product 1,Manual,6,2021,Campaign_594,Campaign_594_KN39,CJ84,1,iOS channel,0,1,1
product 1,Manual,9,2021,Campaign_465,Campaign_465_PW46,LR84,1,iOS channel,0,1,1
product 1,Manual,5,2021,Campaign BR,Campaign BR_TP30,DT76,1,iOS channel,0,1,1
product 1,Manual,8,2021,Campaign_967,Campaign_967_KQ64,KI47,1,iOS channel,0,1,1
product 5,Manual,5,2021,Campaign Y,Campaign Y_KC75,PJ41,1,Web Message,0,1,1
product 3,Manual,6,2021,Campaign X,Campaign X_KH26,FY87,1,Email,0,1,1
product 1,Manual,6,2021,Campaign_680,Campaign_680_CD58,AC17,1,Email,0,1,1
product 1,Manual,6,2021,Campaign A,Campaign A_MG58,YZ93,1,Email,0,1,1
product 3,Manual,6,2021,Campaign_939,Campaign_939_TB63,AH80,1,Email,0,1,1
product 2,Manual,6,2021,Campaign_121,Campaign_121_MV57,UQ91,1,Android channel,0,1,1
product 1,Manual,5,2021,Campaign BR,Campaign BR_NT43,NG92,1,iOS channel,0,1,1
product 5,Manual,4,2021,Campaign_873,Campaign_873_PN69,EY37,1,Email,0,1,1
product 5,Manual,1,2021,Campaign_974,Campaign_974_OL74,QZ10,1,Email,0,1,1
product 5,Manual,3,2021,Campaign AZ,Campaign AZ_GB58,ET94,1,Email,0,1,1
product 1,Manual,1,2021,Campaign BS,Campaign BS_HT42,TI30,1,Android channel,0,1,1
product 1,Manual,6,2021,Campaign_962,Campaign_962_EK91,RU69,1,iOS channel,0,1,1
product 1,Manual,5,2021,Campaign K,Campaign K_FT61,GQ47,1,Email,0,1,1
product 1,Manual,8,2021,Campaign_369,Campaign_369_JU56,YL60,1,iOS channel,0,1,1
product 5,Manual,4,2021,Campaign AU,Campaign AU_QQ80,CW28,1,Email,0,1,1
product 1,Manual,9,2021,Campaign_578,Campaign_578_DK53,CC53,1,iOS channel,0,1,1
product 2,Manual,1,2021,Campaign T,Campaign T_RU24,ZW34,1,Email,0,1,1
product 1,Manual,9,2021,Campaign_694,Campaign_694_XK86,RL84,1,Android channel,0,1,1
product 1,Manual,7,2021,Campaign_346,Campaign_346_HX10,RB71,1,Email,0,1,1
product 1,Manual,9,2021,Campaign_307,Campaign_307_YW70,EE90,1,Android channel,0,1,1
product 5,Manual,4,2021,Campaign_855,Campaign_855_ME94,IR62,1,Email,0,1,1
product 1,Manual,6,2021,Campaign_484,Campaign_484_AA44,UE82,1,Android channel,0,1,1
product 5,Manual,4,2021,Campaign_314,Campaign_314_CY21,AC39,1,Mobile (SMS),0,1,1
product 2,Manual,6,2021,Campaign_778,Campaign_778_JM53,ZJ16,1,iOS channel,0,1,1
product 1,Manual,6,2021,Campaign N,Campaign N_BB78,AA48,1,Web Message,0,1,1
product 1,Manual,5,2021,Campaign_393,Campaign_393_NJ57,KN91,1,Android channel,0,1,1
product 5,Manual,7,2021,Campaign_456,Campaign_456_XC31,RV72,1,Email,0,1,1
product 1,Manual,8,2021,Campaign_195,Campaign_195_UC21,LV86,1,iOS channel,0,1,1
product 5,Manual,5,2021,Campaign_992,Campaign_992_MJ21,HU14,1,Email,0,1,1
product 3,Manual,3,2021,Campaign_306,Campaign_306_MZ94,FA59,1,Email,0,1,1
product 5,Manual,4,2021,Campaign_847,Campaign_847_YJ43,LH71,1,Android channel,0,1,1
product 1,Manual,4,2021,Campaign BR,Campaign BR_HN72,NR93,1,Android channel,0,1,1
product 1,Manual,7,2021,Campaign_881,Campaign_881_GL48,NE81,1,iOS channel,0,1,1
product 5,Manual,3,2021,Campaign_838,Campaign_838_YV11,ZJ95,1,Email,0,1,1
product 5,Manual,2,2021,Campaign X,Campaign X_DC69,AN49,1,Email,0,1,1
product 1,Manual,8,2021,Campaign_180,Campaign_180_PW28,PV60,1,Email,0,1,1
product 1,Manual,3,2021,Campaign_650,Campaign_650_OU48,XG55,1,Email,0,1,1
product 5,Manual,2,2021,Campaign_148,Campaign_148_XU13,FT88,1,Mobile (SMS),0,1,1
product 1,Manual,6,2021,Campaign A,Campaign A_GX88,AM82,1,Email,0,1,1
product 1,Manual,6,2021,Campaign_461,Campaign_461_IW94,IU99,1,Email,0,1,1
product 1,Manual,7,2021,Campaign_602,Campaign_602_IQ91,TP82,1,Android channel,0,1,1
product 2,Manual,2,2021,Campaign_19,Campaign_19_LT39,HW73,1,Mobile (SMS),0,1,1
product 1,Manual,7,2021,Campaign_820,Campaign_820_WE53,ZM30,1,Android channel,0,1,1
product 1,Manual,5,2021,Campaign BR,Campaign BR_YV28,TE88,1,Android channel,0,1,1
product 5,Manual,1,2021,Campaign BB,Campaign BB_PI57,OC58,1,Email,0,1,1
product 1,Manual,7,2021,Campaign_478,Campaign_478_UV16,NB69,1,iOS channel,0,1,1
product 1,Manual,6,2021,Campaign_857,Campaign_857_QQ39,FA65,1,iOS channel,0,1,1
product 1,Manual,9,2021,Campaign_444,Campaign_444_NT37,MC94,1,iOS channel,0,1,1
product 2,Manual,8,2021,Campaign_155,Campaign_155_JV47,HC17,1,iOS channel,0,1,1
product 5,Manual,9,2021,Campaign_788,Campaign_788_CW21,PA33,1,Email,0,1,1
product 1,Manual,6,2021,Campaign_411,Campaign_411_ID48,OS57,1,iOS channel,0,1,1
product 1,Manual,5,2021,Campaign_323,Campaign_323_TZ96,IK14,1,iOS channel,0,1,1
product 1,Manual,7,2021,Campaign_445,Campaign_445_GK94,TX96,1,iOS channel,0,1,1
product 1,Manual,7,2021,Campaign_934,Campaign_934_ZD64,NT79,1,Email,0,1,1
product 1,Manual,2,2021,Campaign N,Campaign N_OV70,GH47,1,Email,0,1,1
product 5,Manual,8,2021,Campaign_64,Campaign_64_YP61,AW39,1,Mobile (SMS),0,1,1
product 1,Manual,3,2021,Campaign_723,Campaign_723_JH64,UF68,1,Web Message,0,1,1
product 2,Manual,3,2021,Campaign_484,Campaign_484_YC14,XH64,1,iOS channel,0,1,1
product 1,Manual,9,2021,Campaign_162,Campaign_162_GN22,WQ78,1,iOS channel,0,1,1
product 1,Manual,6,2021,Campaign_14,Campaign_14_YZ87,UH14,1,Android channel,0,1,1
product 1,Manual,8,2021,Campaign_896,Campaign_896_CJ28,PF37,1,Android channel,0,1,1
product 2,Manual,6,2021,Campaign_12,Campaign_12_XR40,SL82,1,Web Message,0,1,1
product 1,Manual,3,2021,Campaign_732,Campaign_732_BO14,WK17,1,iOS channel,0,1,1
product 1,Manual,9,2021,Campaign_878,Campaign_878_UB67,IY58,1,iOS channel,0,1,1
product 5,Manual,7,2021,Campaign_608,Campaign_608_LF24,RV62,1,Email,0,1,1
product 1,Manual,7,2021,Campaign_133,Campaign_133_ZD41,BB35,1,iOS channel,0,1,1
product 1,Manual,4,2021,Campaign_253,Campaign_253_ZC39,FU93,1,iOS channel,0,1,1
product 1,Manual,8,2021,Campaign_914,Campaign_914_GH27,SP52,1,iOS channel,0,1,1
product 5,Manual,1,2021,Campaign BV,Campaign BV_RZ68,QB75,1,Email,0,1,1
product 1,Manual,6,2021,Campaign_855,Campaign_855_ZC87,UB39,1,iOS channel,0,1,1
product 1,Manual,7,2021,Campaign_124,Campaign_124_SV17,AO74,1,iOS channel,0,1,1
product 1,Manual,8,2021,Campaign_53,Campaign_53_IB88,VR28,1,Android channel,0,1,1
product 5,Manual,2,2021,Campaign_56,Campaign_56_WT51,ZE50,1,Mobile (SMS),0,1,1
product 5,Manual,4,2021,Campaign_433,Campaign_433_VH42,DN29,1,Email,0,1,1
product 1,Manual,9,2021,Campaign N,Campaign N_HD58,GP78,1,Web Message,0,1,1
product 5,Manual,7,2021,Campaign BL,Campaign BL_YV43,DW47,1,Email,0,1,1
product 1,Manual,9,2021,Campaign BR,Campaign BR_EV33,UM47,1,iOS channel,0,1,1
product 1,Manual,5,2021,Campaign BL,Campaign BL_NU70,GN88,1,Web Message,0,1,1
product 1,Manual,6,2021,Campaign_468,Campaign_468_HB61,BW67,1,Android channel,0,1,1
product 5,Manual,6,2021,Campaign_127,Campaign_127_DY73,LX30,1,Email,0,1,1
product 5,Manual,6,2021,Campaign_511,Campaign_511_HF65,JZ74,1,Email,0,1,1
product 1,Manual,6,2021,Campaign_869,Campaign_869_KH71,QW35,1,Android channel,0,1,1
product 1,Manual,9,2021,Campaign_622,Campaign_622_OM80,LF35,1,Android channel,0,1,1
product 2,Manual,6,2021,Campaign_737,Campaign_737_TV49,UU99,1,iOS channel,0,1,1
product 5,Manual,7,2021,Campaign AY,Campaign AY_MU32,KF29,1,Email,0,1,1
product 5,Manual,3,2021,Campaign AY,Campaign AY_ES28,NH11,1,Email,0,1,1
product 1,Manual,5,2021,Campaign_680,Campaign_680_NI60,LI49,1,iOS channel,0,1,1
product 5,Manual,1,2021,Campaign_924,Campaign_924_FI87,EW82,1,Mobile (SMS),0,1,1
product 1,Manual,3,2021,Campaign_17,Campaign_17_PI73,IT14,1,Android channel,0,1,1
product 5,Manual,3,2021,Campaign AY,Campaign AY_IJ50,UV93,1,Email,0,1,1
product 5,Manual,1,2021,Campaign_456,Campaign_456_FS50,TM32,1,Email,0,1,1
product 1,Manual,6,2021,Campaign_650,Campaign_650_JZ31,YY19,1,Android channel,0,1,1
product 5,Manual,1,2021,Campaign_282,Campaign_282_ME42,YB92,1,Email,0,1,1
product 5,Manual,2,2021,Campaign_164,Campaign_164_TJ80,EY98,1,Email,0,1,1
product 5,Manual,6,2021,Campaign_535,Campaign_535_CN59,IF70,1,Email,0,1,1
product 1,Manual,5,2021,Campaign_681,Campaign_681_EG21,ZK42,1,iOS channel,0,1,1
product 2,Manual,1,2021,Campaign K,Campaign K_CS91,EP54,1,Email,0,1,1
product 2,Manual,6,2021,Campaign_42,Campaign_42_CH11,VI68,1,Android channel,0,1,1
product 1,Manual,8,2021,Campaign_776,Campaign_776_WW98,BZ98,1,iOS channel,0,1,1
product 1,Manual,7,2021,Campaign_793,Campaign_793_QL26,GC98,1,iOS channel,0,1,1
product 1,Manual,9,2021,Campaign BR,Campaign BR_ZP75,JS93,1,iOS channel,0,1,1
product 1,Manual,1,2021,Campaign BR,Campaign BR_AA48,NN77,1,Android channel,0,1,1
product 5,Manual,4,2021,Campaign BL,Campaign BL_JB82,KP98,1,Email,0,1,1
product 1,Manual,6,2021,Campaign_744,Campaign_744_JI26,KT92,1,Android channel,0,1,1
product 5,Manual,7,2021,Campaign BB,Campaign BB_FK31,UZ15,1,Email,0,1,1
product 1,Manual,8,2021,Campaign_955,Campaign_955_PI67,TI89,1,Android channel,0,1,1
product 5,Manual,2,2021,Campaign AR,Campaign AR_EX87,YX46,1,Email,0,1,1
product 1,Manual,6,2021,Campaign Y,Campaign Y_RY13,DP92,1,iOS channel,0,1,1
product 1,Manual,8,2021,Campaign_174,Campaign_174_UR33,VO80,1,Android channel,0,1,1
product 5,Manual,1,2021,Campaign AY,Campaign AY_SM70,KR40,1,Email,0,1,1
product 5,Manual,8,2021,Campaign_23,Campaign_23_UY42,WN74,1,Email,0,1,1
product 1,Manual,9,2021,Campaign BR,Campaign BR_TL14,UC28,1,iOS channel,0,1,1
product 5,Manual,2,2021,Campaign BL,Campaign BL_NF38,MH70,1,Email,0,1,1
product 1,Manual,7,2021,Campaign_233,Campaign_233_YP79,XD83,1,Email,0,1,1
product 1,Manual,2,2021,Campaign_16,Campaign_16_EU96,WY24,1,Email,0,1,1
product 1,Manual,4,2021,Campaign_276,Campaign_276_OV10,HH86,1,Email,0,1,1
product 1,Manual,5,2021,Campaign BR,Campaign BR_IP94,GS20,1,iOS channel,0,1,1
product 5,Manual,8,2021,Campaign_609,Campaign_609_NZ28,TE92,1,Email,0,1,1
product 5,Manual,5,2021,Campaign BB,Campaign BB_OC40,VH69,1,Email,0,1,1
product 2,Manual,3,2021,Campaign_138,Campaign_138_QY76,UB16,1,Mobile (SMS),0,1,1
product 5,Manual,3,2021,Campaign_412,Campaign_412_BK78,HP85,1,Email,0,1,1
product 5,Manual,6,2021,Campaign_906,Campaign_906_HS64,AH45,1,Email,0,1,1
product 5,Manual,1,2021,Campaign_642,Campaign_642_AY72,NR76,1,Mobile (SMS),0,1,1
product 1,Manual,9,2021,Campaign_431,Campaign_431_TM15,CF92,1,Email,0,1,1
product 5,Manual,5,2021,Campaign_729,Campaign_729_CM50,UF83,1,Email,0,1,1
product 1,Manual,9,2021,Campaign BR,Campaign BR_DO77,RE38,1,Android channel,0,1,1
product 5,Manual,8,2021,Campaign AY,Campaign AY_AH91,PF53,1,Email,0,1,1
product 5,Manual,6,2021,Campaign_173,Campaign_173_AC46,TN52,1,Email,0,1,1
product 5,Manual,1,2021,Campaign_219,Campaign_219_MB49,DR67,1,Email,0,1,1
product 5,Manual,3,2021,Campaign AY,Campaign AY_CZ42,WF87,1,Email,0,1,1
product 1,Manual,5,2021,Campaign_268,Campaign_268_BL41,MU62,1,Email,0,1,1
product 1,Manual,7,2021,Campaign_308,Campaign_308_CB53,PK66,1,iOS channel,0,1,1
product 5,Manual,1,2021,Campaign AY,Campaign AY_UF82,HA85,1,Email,0,1,1
product 1,Manual,6,2021,Campaign_756,Campaign_756_GN10,YJ52,1,Android channel,0,1,1
product 1,Manual,6,2021,Campaign_212,Campaign_212_PW51,HR45,1,Email,0,1,1
product 5,Manual,2,2021,Campaign_92,Campaign_92_RV88,AZ51,1,Email,0,1,1
product 1,Manual,4,2021,Campaign BR,Campaign BR_WQ66,TW37,1,Android channel,0,1,1
product 1,Manual,6,2021,Campaign_955,Campaign_955_UL75,PP48,1,Android channel,0,1,1
product 1,Manual,9,2021,Campaign_344,Campaign_344_CO62,RJ36,1,iOS channel,0,1,1
product 1,Manual,4,2021,Campaign_9,Campaign_9_VF52,XZ58,1,Email,0,1,1
product 5,Manual,1,2021,Campaign_647,Campaign_647_RH13,KG11,1,Email,0,1,1
product 5,Manual,7,2021,Campaign_441,Campaign_441_NW13,RT91,1,Email,0,1,1
product 1,Manual,5,2021,Campaign BR,Campaign BR_QO85,PL48,1,Android channel,0,1,1
product 5,Manual,2,2021,Campaign_795,Campaign_795_CW19,VB86,1,Email,0,1,1
product 5,Manual,6,2021,Campaign AY,Campaign AY_HM60,CS77,1,Email,0,1,1
product 1,Manual,8,2021,Campaign_344,Campaign_344_TP69,TG85,1,Android channel,0,1,1
product 1,Manual,3,2021,Campaign M,Campaign M_DZ15,YB46,1,Email,0,1,1
product 1,Manual,7,2021,Campaign_865,Campaign_865_LI58,KD99,1,Android channel,0,1,1
product 5,Manual,8,2021,Campaign_176,Campaign_176_MK23,WR24,1,Email,0,1,1
product 1,Manual,9,2021,Campaign H,Campaign H_AU21,KO11,1,Android channel,0,1,1
product 1,Manual,4,2021,Campaign BR,Campaign BR_MY63,MG33,1,Android channel,0,1,1
product 2,Manual,2,2021,Campaign_885,Campaign_885_ZD41,HY14,1,Email,0,1,1
product 2,Manual,7,2021,Campaign_314,Campaign_314_KE23,SM72,1,Email,0,1,1
product 1,Manual,8,2021,Campaign_201,Campaign_201_YL57,QX34,1,iOS channel,0,1,1
product 1,Manual,5,2021,Campaign_566,Campaign_566_YC60,YL53,1,iOS channel,0,1,1
product 5,Manual,8,2021,Campaign_815,Campaign_815_VN24,CD71,1,Email,0,1,1
product 5,Manual,4,2021,Campaign AU,Campaign AU_XN42,ZF68,1,Email,0,1,1
product 1,Manual,7,2021,Campaign_131,Campaign_131_IT84,JZ44,1,Android channel,0,1,1
product 5,Manual,5,2021,Campaign_848,Campaign_848_YR35,RI11,1,Email,0,1,1
product 5,Manual,1,2021,Campaign_102,Campaign_102_LI90,SG37,1,Email,0,1,1
product 5,Manual,1,2021,Campaign_649,Campaign_649_CN20,SX37,1,Email,0,1,1
product 2,Manual,1,2021,Campaign T,Campaign T_JD71,JK41,1,Email,0,1,1
product 1,Manual,3,2021,Campaign BR,Campaign BR_CS63,HG84,1,Android channel,0,1,1
product 3,Manual,6,2021,Campaign_330,Campaign_330_VA31,VZ32,1,Email,0,1,1
product 5,Manual,7,2021,Campaign_491,Campaign_491_QM90,LJ32,1,Email,0,1,1
product 5,Manual,3,2021,Campaign AY,Campaign AY_NI60,DB95,1,Email,0,1,1
product 1,Manual,8,2021,Campaign_192,Campaign_192_GZ85,ZU71,1,iOS channel,0,1,1
product 5,Manual,9,2021,Campaign_911,Campaign_911_FY43,DC36,1,Mobile (SMS),0,1,1
product 1,Manual,7,2021,Campaign_157,Campaign_157_ZS82,XU94,1,Android channel,0,1,1
product 5,Manual,5,2021,Campaign AY,Campaign AY_XM45,JJ12,1,Email,0,1,1
product 1,Manual,5,2021,Campaign_303,Campaign_303_ZE66,TJ48,1,Android channel,0,1,1
product 1,Manual,4,2021,Campaign_91,Campaign_91_AU34,MP54,1,Email,0,1,1
product 5,Manual,5,2021,Campaign X,Campaign X_AN22,GP59,1,Email,0,1,1
product 5,Manual,9,2021,Campaign_2,Campaign_2_OI33,TH46,1,Email,0,1,1
product 5,Manual,4,2021,Campaign_951,Campaign_951_MJ93,XR65,1,Email,0,1,1
product 5,Manual,7,2021,Campaign X,Campaign X_KX89,LP57,1,Mobile (SMS),0,1,1
product 1,Manual,7,2021,Campaign_954,Campaign_954_RQ24,JA93,1,iOS channel,0,1,1
product 1,Manual,4,2021,Campaign_294,Campaign_294_XZ27,CI94,1,iOS channel,0,1,1
product 1,Manual,3,2021,Campaign_770,Campaign_770_YC81,WZ49,1,Android channel,0,1,1
product 3,Manual,8,2021,Campaign_415,Campaign_415_PT39,PI67,1,Email,0,1,1
product 1,Manual,8,2021,Campaign_553,Campaign_553_FZ96,UN47,1,Android channel,0,1,1
product 1,Manual,2,2021,Campaign BS,Campaign BS_TB42,GN86,1,iOS channel,0,1,1
product 1,Manual,5,2021,Campaign BR,Campaign BR_KV51,AI93,1,iOS channel,0,1,1
product 1,Manual,7,2021,Campaign_363,Campaign_363_GL31,FF41,1,iOS channel,0,1,1
product 1,Manual,9,2021,Campaign_138,Campaign_138_VO20,CF36,1,Android channel,0,1,1
product 1,Manual,7,2021,Campaign_977,Campaign_977_NQ15,SI70,1,Android channel,0,1,1
product 1,Manual,1,2021,Campaign BN,Campaign BN_OB17,OY26,1,Email,0,1,1
product 5,Manual,4,2021,Campaign AY,Campaign AY_TX23,YK97,1,Email,0,1,1
product 1,Manual,5,2021,Campaign_496,Campaign_496_TZ95,LV45,1,Android channel,0,1,1
product 5,Manual,2,2021,Campaign_195,Campaign_195_ZC24,OD79,1,Email,0,1,1
product 5,Manual,8,2021,Campaign_169,Campaign_169_AT77,JY66,1,Email,0,1,1
product 5,Manual,9,2021,Campaign_101,Campaign_101_YV33,WH19,1,Email,0,1,1
product 1,Manual,8,2021,Campaign_481,Campaign_481_CH25,LR53,1,iOS channel,0,1,1
product 1,Manual,9,2021,Campaign_390,Campaign_390_GE63,KD74,1,iOS channel,0,1,1
product 5,Manual,3,2021,Campaign_992,Campaign_992_HJ80,RK18,1,Email,0,1,1
product 5,Manual,7,2021,Campaign_956,Campaign_956_VZ59,TZ13,1,Email,0,1,1
product 1,Manual,9,2021,Campaign BR,Campaign BR_RJ59,JU13,1,Android channel,0,1,1
product 1,Manual,3,2021,Campaign BR,Campaign BR_EM27,DC20,1,iOS channel,0,1,1
product 2,Manual,1,2021,Campaign T,Campaign T_CB22,YG52,1,Email,0,1,1
product 1,Manual,4,2021,Campaign BR,Campaign BR_AV92,LM54,1,iOS channel,0,1,1
product 1,Manual,3,2021,Campaign BR,Campaign BR_GT76,KR82,1,iOS channel,0,1,1
product 1,Manual,5,2021,Campaign BR,Campaign BR_AW15,AX28,1,iOS channel,0,1,1
product 5,Manual,4,2021,Campaign_569,Campaign_569_GX36,KO38,1,Email,0,1,1
product 2,Manual,6,2021,Campaign_76,Campaign_76_MT13,CB63,1,Email,0,1,1
product 5,Manual,1,2021,Campaign X,Campaign X_VV22,DU39,1,Mobile (SMS),0,1,1
product 1,Manual,4,2021,Campaign N,Campaign N_RW12,XT76,1,Email,0,1,1
product 5,Manual,3,2021,Campaign X,Campaign X_FT80,MG81,1,Mobile (SMS),0,1,1
product 3,Manual,6,2021,Campaign_617,Campaign_617_UB60,VG91,1,Email,0,1,1
product 1,Manual,8,2021,Campaign_340,Campaign_340_CP96,CL77,1,iOS channel,0,1,1
product 3,Manual,1,2021,Campaign_662,Campaign_662_ZJ39,OY44,1,Email,0,1,1
product 5,Manual,5,2021,Campaign_479,Campaign_479_VP69,GA48,1,Email,0,1,1
product 1,Manual,6,2021,Campaign_238,Campaign_238_TJ27,QS13,1,iOS channel,0,1,1
product 2,Manual,9,2021,Campaign S,Campaign S_BJ81,MC44,1,Mobile (SMS),0,1,1
product 5,Manual,7,2021,Campaign_252,Campaign_252_NJ90,PP89,1,Email,0,1,1
